type,gender,vage,age,branch,ee,num,cost,sev
续保3年及以上,F,10,60,北京,1,0,0,0
续保3年及以上,F,10,61,北京,1,0,0,0
续保3年及以上,F,10,61,北京,1,0,0,0
续保3年及以上,F,10,62,北京,1,2,935,467.5
续保3年及以上,F,10,63,北京,1,0,0,0
续保3年及以上,F,10,63,北京,1,1,1190,1190
续保3年及以上,F,10,63,北京,1,0,0,0
续保3年及以上,F,10,64,北京,1,0,0,0
续保3年及以上,F,10,67,北京,1,0,0,0
续保3年及以上,F,10,68,北京,1,1,748,748
续保3年及以上,F,10,70,北京,1,0,0,0
续保3年及以上,F,10,70,北京,1,0,0,0
续保3年及以上,F,10,70,北京,1,0,0,0
续保3年及以上,F,10,70,北京,1,0,0,0
续保3年及以上,F,10,70,北京,1,0,0,0
续保3年及以上,M,3,19,上海,1,0,0,0
续保3年及以上,M,3,20,北京,1,0,0,0
续保3年及以上,M,3,21,天津,1,0,0,0
续保3年及以上,M,3,22,北京,1,0,0,0
续保3年及以上,M,3,22,北京,1,0,0,0
续保3年及以上,M,3,23,北京,1,0,0,0
续保3年及以上,M,3,23,北京,1,0,0,0
续保3年及以上,M,3,23,北京,1,1,782,782
续保3年及以上,M,3,23,天津,1,0,0,0
续保3年及以上,M,3,24,上海,1,0,0,0
续保3年及以上,M,3,25,北京,1,0,0,0
续保3年及以上,M,3,25,上海,1,1,653.2,653.2
续保3年及以上,M,3,25,天津,1,0,0,0
续保3年及以上,M,3,26,北京,1,0,0,0
续保3年及以上,M,3,26,北京,1,0,0,0
续保3年及以上,M,3,26,上海,1,1,1147.5,1147.5
续保3年及以上,M,3,26,上海,1,0,0,0
续保3年及以上,M,3,27,北京,1,1,289,289
续保3年及以上,M,3,27,北京,1,1,4250,4250
续保3年及以上,M,3,27,上海,1,0,0,0
续保3年及以上,M,3,27,上海,1,0,0,0
续保3年及以上,M,3,27,上海,1,0,0,0
续保3年及以上,M,3,27,上海,1,0,0,0
续保3年及以上,M,3,27,上海,1,1,1360,1360
续保3年及以上,M,3,27,上海,1,0,0,0
续保3年及以上,M,3,27,上海,1,0,0,0
续保3年及以上,M,3,27,上海,1,0,0,0
续保3年及以上,M,3,27,上海,1,0,0,0
续保3年及以上,M,3,28,北京,1,0,0,0
续保3年及以上,M,3,28,北京,1,0,0,0
续保3年及以上,M,3,28,上海,1,0,0,0
续保3年及以上,M,3,28,上海,1,1,680,680
续保3年及以上,M,3,28,上海,1,0,0,0
续保3年及以上,M,3,28,天津,1,0,0,0
续保3年及以上,M,3,28,天津,1,0,0,0
续保3年及以上,M,3,29,北京,1,1,935,935
续保3年及以上,M,3,29,北京,1,0,0,0
续保3年及以上,M,3,29,北京,1,0,0,0
续保3年及以上,M,3,29,北京,1,1,1705.95,1705.95
续保3年及以上,M,3,29,上海,1,1,210,210
续保3年及以上,M,3,29,上海,1,0,0,0
续保3年及以上,M,3,29,上海,1,0,0,0
续保3年及以上,M,3,29,上海,1,2,1167.5,583.75
续保3年及以上,M,3,29,上海,1,1,1615,1615
续保3年及以上,M,3,29,上海,1,0,0,0
续保3年及以上,M,3,29,上海,1,0,0,0
续保3年及以上,M,3,29,天津,1,1,646,646
续保3年及以上,M,3,29,天津,1,0,0,0
续保3年及以上,M,3,29,重庆,1,0,0,0
续保3年及以上,M,3,29,重庆,1,0,0,0
续保3年及以上,M,3,29,重庆,1,1,1887,1887
续保3年及以上,M,3,30,北京,1,0,0,0
续保3年及以上,M,3,30,北京,1,3,3689,1229.666667
续保3年及以上,M,3,30,北京,1,0,0,0
续保3年及以上,M,3,30,上海,1,0,0,0
续保3年及以上,M,3,30,上海,1,0,0,0
续保3年及以上,M,3,30,天津,1,0,0,0
续保3年及以上,M,3,30,天津,1,2,680,340
续保3年及以上,M,3,31,北京,1,0,0,0
续保3年及以上,M,3,31,北京,1,0,0,0
续保3年及以上,M,3,31,北京,1,1,425,425
续保3年及以上,M,3,31,北京,1,0,0,0
续保3年及以上,M,3,31,北京,1,0,0,0
续保3年及以上,M,3,31,北京,1,0,0,0
续保3年及以上,M,3,31,北京,1,1,595,595
续保3年及以上,M,3,31,北京,1,0,0,0
续保3年及以上,M,3,31,北京,1,0,0,0
续保3年及以上,M,3,31,上海,1,0,0,0
续保3年及以上,M,3,31,上海,1,0,0,0
续保3年及以上,M,3,31,上海,1,1,1360,1360
续保3年及以上,M,3,31,上海,1,0,0,0
续保3年及以上,M,3,31,上海,1,0,0,0
续保3年及以上,M,3,31,上海,1,0,0,0
续保3年及以上,M,3,31,上海,1,0,0,0
续保3年及以上,M,3,31,天津,1,0,0,0
续保3年及以上,M,3,31,重庆,1,0,0,0
续保3年及以上,M,3,32,北京,1,1,663,663
续保3年及以上,M,3,32,北京,1,3,1521.5,507.1666667
续保3年及以上,M,3,32,北京,1,1,1020,1020
续保3年及以上,M,3,32,北京,1,0,0,0
续保3年及以上,M,3,32,北京,1,2,6545,3272.5
续保3年及以上,M,3,32,北京,1,0,0,0
续保3年及以上,M,3,32,北京,1,1,850,850
续保3年及以上,M,3,32,上海,1,0,0,0
续保3年及以上,M,3,32,上海,1,0,0,0
续保3年及以上,M,3,32,上海,1,0,0,0
续保3年及以上,M,3,32,上海,1,2,1402.5,701.25
续保3年及以上,M,3,32,上海,1,0,0,0
续保3年及以上,M,3,32,上海,1,0,0,0
续保3年及以上,M,3,32,上海,1,0,0,0
续保3年及以上,M,3,32,上海,1,0,0,0
续保3年及以上,M,3,32,天津,1,0,0,0
续保3年及以上,M,3,32,天津,1,0,0,0
续保3年及以上,M,3,32,重庆,1,1,1011.5,1011.5
续保3年及以上,M,3,33,北京,1,0,0,0
续保3年及以上,M,3,33,北京,1,0,0,0
续保3年及以上,M,3,33,北京,1,0,0,0
续保3年及以上,M,3,33,北京,1,0,0,0
续保3年及以上,M,3,33,北京,1,1,9411.2,9411.2
续保3年及以上,M,3,33,北京,1,2,3272.5,1636.25
续保3年及以上,M,3,33,北京,1,0,0,0
续保3年及以上,M,3,33,上海,1,0,0,0
续保3年及以上,M,3,33,上海,1,0,0,0
续保3年及以上,M,3,33,上海,1,0,0,0
续保3年及以上,M,3,33,上海,1,0,0,0
续保3年及以上,M,3,33,上海,1,0,0,0
续保3年及以上,M,3,33,上海,1,0,0,0
续保3年及以上,M,3,33,上海,1,0,0,0
续保3年及以上,M,3,33,上海,1,0,0,0
续保3年及以上,M,3,33,上海,1,0,0,0
续保3年及以上,M,3,33,天津,1,0,0,0
续保3年及以上,M,3,33,天津,1,2,1487.5,743.75
续保3年及以上,M,3,34,北京,1,3,3357.5,1119.166667
续保3年及以上,M,3,34,北京,1,0,0,0
续保3年及以上,M,3,34,北京,1,5,9317.7,1863.54
续保3年及以上,M,3,34,北京,1,0,0,0
续保3年及以上,M,3,34,北京,1,0,0,0
续保3年及以上,M,3,34,北京,1,0,0,0
续保3年及以上,M,3,34,上海,1,0,0,0
续保3年及以上,M,3,34,上海,1,0,0,0
续保3年及以上,M,3,34,上海,1,0,0,0
续保3年及以上,M,3,34,上海,1,0,0,0
续保3年及以上,M,3,34,上海,1,0,0,0
续保3年及以上,M,3,34,天津,1,0,0,0
续保3年及以上,M,3,34,天津,1,0,0,0
续保3年及以上,M,3,34,天津,1,1,2184.5,2184.5
续保3年及以上,M,3,34,重庆,1,0,0,0
续保3年及以上,M,3,35,北京,1,0,0,0
续保3年及以上,M,3,35,北京,1,1,595,595
续保3年及以上,M,3,35,上海,1,1,2805,2805
续保3年及以上,M,3,35,上海,1,0,0,0
续保3年及以上,M,3,35,上海,1,0,0,0
续保3年及以上,M,3,35,上海,1,0,0,0
续保3年及以上,M,3,35,上海,1,2,8296,4148
续保3年及以上,M,3,35,上海,1,1,1011.5,1011.5
续保3年及以上,M,3,35,上海,1,1,2465,2465
续保3年及以上,M,3,35,上海,1,0,0,0
续保3年及以上,M,3,35,上海,1,0,0,0
续保3年及以上,M,3,35,上海,1,0,0,0
续保3年及以上,M,3,35,上海,1,0,0,0
续保3年及以上,M,3,35,上海,1,0,0,0
续保3年及以上,M,3,35,上海,1,0,0,0
续保3年及以上,M,3,35,上海,1,0,0,0
续保3年及以上,M,3,35,天津,1,1,705.5,705.5
续保3年及以上,M,3,35,天津,1,0,0,0
续保3年及以上,M,3,35,重庆,1,0,0,0
续保3年及以上,M,3,36,北京,1,1,595,595
续保3年及以上,M,3,36,北京,1,1,2701.3,2701.3
续保3年及以上,M,3,36,北京,1,0,0,0
续保3年及以上,M,3,36,北京,1,2,1700,850
续保3年及以上,M,3,36,北京,1,0,0,0
续保3年及以上,M,3,36,北京,1,0,0,0
续保3年及以上,M,3,36,北京,1,0,0,0
续保3年及以上,M,3,36,上海,1,0,0,0
续保3年及以上,M,3,36,上海,1,0,0,0
续保3年及以上,M,3,36,上海,1,0,0,0
续保3年及以上,M,3,36,天津,1,0,0,0
续保3年及以上,M,3,36,天津,1,0,0,0
续保3年及以上,M,3,36,天津,1,0,0,0
续保3年及以上,M,3,36,天津,1,2,1062.5,531.25
续保3年及以上,M,3,36,重庆,1,0,0,0
续保3年及以上,M,3,36,重庆,1,0,0,0
续保3年及以上,M,3,36,重庆,1,0,0,0
续保3年及以上,M,3,36,重庆,1,0,0,0
续保3年及以上,M,3,36,重庆,1,0,0,0
续保3年及以上,M,3,37,北京,1,0,0,0
续保3年及以上,M,3,37,北京,1,1,868,868
续保3年及以上,M,3,37,北京,1,1,548.25,548.25
续保3年及以上,M,3,37,北京,1,0,0,0
续保3年及以上,M,3,37,北京,1,1,663,663
续保3年及以上,M,3,37,北京,1,0,0,0
续保3年及以上,M,3,37,北京,1,0,0,0
续保3年及以上,M,3,37,北京,1,3,5358.4,1786.133333
续保3年及以上,M,3,37,北京,1,2,2489,1244.5
续保3年及以上,M,3,37,北京,1,1,1835.15,1835.15
续保3年及以上,M,3,37,北京,1,3,4628.25,1542.75
续保3年及以上,M,3,37,上海,1,0,0,0
续保3年及以上,M,3,37,上海,1,1,340,340
续保3年及以上,M,3,37,上海,1,0,0,0
续保3年及以上,M,3,37,上海,1,0,0,0
续保3年及以上,M,3,37,上海,1,0,0,0
续保3年及以上,M,3,37,上海,1,0,0,0
续保3年及以上,M,3,37,上海,1,0,0,0
续保3年及以上,M,3,37,上海,1,0,0,0
续保3年及以上,M,3,37,天津,1,1,1390.6,1390.6
续保3年及以上,M,3,37,天津,1,0,0,0
续保3年及以上,M,3,37,天津,1,0,0,0
续保3年及以上,M,3,37,天津,1,0,0,0
续保3年及以上,M,3,37,重庆,1,0,0,0
续保3年及以上,M,3,37,重庆,1,0,0,0
续保3年及以上,M,3,38,北京,1,0,0,0
续保3年及以上,M,3,38,北京,1,0,0,0
续保3年及以上,M,3,38,北京,1,1,680,680
续保3年及以上,M,3,38,北京,1,1,425,425
续保3年及以上,M,3,38,北京,1,1,297.5,297.5
续保3年及以上,M,3,38,北京,1,0,0,0
续保3年及以上,M,3,38,北京,1,1,1742.5,1742.5
续保3年及以上,M,3,38,北京,1,1,807.5,807.5
续保3年及以上,M,3,38,上海,1,0,0,0
续保3年及以上,M,3,38,上海,1,0,0,0
续保3年及以上,M,3,38,上海,1,0,0,0
续保3年及以上,M,3,38,上海,1,1,1657.5,1657.5
续保3年及以上,M,3,38,上海,1,0,0,0
续保3年及以上,M,3,38,上海,1,0,0,0
续保3年及以上,M,3,38,上海,1,0,0,0
续保3年及以上,M,3,38,上海,1,0,0,0
续保3年及以上,M,3,38,上海,1,0,0,0
续保3年及以上,M,3,38,天津,1,1,790.5,790.5
续保3年及以上,M,3,38,天津,1,0,0,0
续保3年及以上,M,3,38,天津,1,0,0,0
续保3年及以上,M,3,39,北京,1,0,0,0
续保3年及以上,M,3,39,北京,1,0,0,0
续保3年及以上,M,3,39,北京,1,0,0,0
续保3年及以上,M,3,39,北京,1,2,5138.25,2569.125
续保3年及以上,M,3,39,北京,1,0,0,0
续保3年及以上,M,3,39,北京,1,0,0,0
续保3年及以上,M,3,39,北京,1,0,0,0
续保3年及以上,M,3,39,北京,1,2,2040,1020
续保3年及以上,M,3,39,上海,1,0,0,0
续保3年及以上,M,3,39,上海,1,0,0,0
续保3年及以上,M,3,39,上海,1,0,0,0
续保3年及以上,M,3,39,上海,1,1,595,595
续保3年及以上,M,3,39,上海,1,0,0,0
续保3年及以上,M,3,39,上海,1,0,0,0
续保3年及以上,M,3,39,上海,1,0,0,0
续保3年及以上,M,3,39,上海,1,0,0,0
续保3年及以上,M,3,39,上海,1,0,0,0
续保3年及以上,M,3,39,上海,1,0,0,0
续保3年及以上,M,3,39,上海,1,0,0,0
续保3年及以上,M,3,39,上海,1,0,0,0
续保3年及以上,M,3,39,天津,1,1,1297.1,1297.1
续保3年及以上,M,3,39,天津,1,3,2040,680
续保3年及以上,M,3,39,天津,1,0,0,0
续保3年及以上,M,3,39,天津,1,2,2378.75,1189.375
续保3年及以上,M,3,39,天津,1,0,0,0
续保3年及以上,M,3,39,天津,1,0,0,0
续保3年及以上,M,3,39,天津,1,0,0,0
续保3年及以上,M,3,39,重庆,1,0,0,0
续保3年及以上,M,3,39,重庆,1,1,297.5,297.5
续保3年及以上,M,3,39,重庆,1,0,0,0
续保3年及以上,M,3,39,重庆,1,0,0,0
续保3年及以上,M,3,39,重庆,1,0,0,0
续保3年及以上,M,3,40,北京,1,0,0,0
续保3年及以上,M,3,40,北京,1,1,382.5,382.5
续保3年及以上,M,3,40,北京,1,0,0,0
续保3年及以上,M,3,40,北京,1,1,1020,1020
续保3年及以上,M,3,40,北京,1,1,850,850
续保3年及以上,M,3,40,北京,1,0,0,0
续保3年及以上,M,3,40,北京,1,1,1610,1610
续保3年及以上,M,3,40,北京,1,0,0,0
续保3年及以上,M,3,40,上海,1,0,0,0
续保3年及以上,M,3,40,上海,1,0,0,0
续保3年及以上,M,3,40,上海,1,0,0,0
续保3年及以上,M,3,40,上海,1,0,0,0
续保3年及以上,M,3,40,上海,1,0,0,0
续保3年及以上,M,3,40,上海,1,0,0,0
续保3年及以上,M,3,40,上海,1,0,0,0
续保3年及以上,M,3,40,上海,1,0,0,0
续保3年及以上,M,3,40,天津,1,0,0,0
续保3年及以上,M,3,40,天津,1,0,0,0
续保3年及以上,M,3,40,天津,1,1,2828,2828
续保3年及以上,M,3,40,天津,1,1,5738.35,5738.35
续保3年及以上,M,3,40,天津,1,1,1666,1666
续保3年及以上,M,3,40,天津,1,0,0,0
续保3年及以上,M,3,40,天津,1,0,0,0
续保3年及以上,M,3,40,重庆,1,0,0,0
续保3年及以上,M,3,41,北京,1,0,0,0
续保3年及以上,M,3,41,北京,1,1,682.5,682.5
续保3年及以上,M,3,41,北京,1,0,0,0
续保3年及以上,M,3,41,北京,1,0,0,0
续保3年及以上,M,3,41,北京,1,1,5525,5525
续保3年及以上,M,3,41,北京,1,0,0,0
续保3年及以上,M,3,41,北京,1,1,425,425
续保3年及以上,M,3,41,北京,1,0,0,0
续保3年及以上,M,3,41,北京,1,1,824.5,824.5
续保3年及以上,M,3,41,北京,1,1,340,340
续保3年及以上,M,3,41,上海,1,0,0,0
续保3年及以上,M,3,41,上海,1,0,0,0
续保3年及以上,M,3,41,上海,1,0,0,0
续保3年及以上,M,3,41,上海,1,1,722.5,722.5
续保3年及以上,M,3,41,上海,1,0,0,0
续保3年及以上,M,3,41,上海,1,0,0,0
续保3年及以上,M,3,41,上海,1,0,0,0
续保3年及以上,M,3,41,天津,1,0,0,0
续保3年及以上,M,3,41,天津,1,1,1054,1054
续保3年及以上,M,3,41,天津,1,0,0,0
续保3年及以上,M,3,41,天津,1,1,705.5,705.5
续保3年及以上,M,3,41,天津,1,0,0,0
续保3年及以上,M,3,41,天津,1,1,1003,1003
续保3年及以上,M,3,41,重庆,1,0,0,0
续保3年及以上,M,3,42,北京,1,1,3400,3400
续保3年及以上,M,3,42,北京,1,1,765,765
续保3年及以上,M,3,42,北京,1,0,0,0
续保3年及以上,M,3,42,北京,1,0,0,0
续保3年及以上,M,3,42,北京,1,0,0,0
续保3年及以上,M,3,42,北京,1,0,0,0
续保3年及以上,M,3,42,北京,1,1,2227,2227
续保3年及以上,M,3,42,上海,1,1,3442.5,3442.5
续保3年及以上,M,3,42,上海,1,0,0,0
续保3年及以上,M,3,42,上海,1,0,0,0
续保3年及以上,M,3,42,上海,1,0,0,0
续保3年及以上,M,3,42,上海,1,0,0,0
续保3年及以上,M,3,42,天津,1,0,0,0
续保3年及以上,M,3,42,天津,1,1,1530,1530
续保3年及以上,M,3,42,天津,1,0,0,0
续保3年及以上,M,3,42,天津,1,0,0,0
续保3年及以上,M,3,42,天津,1,0,0,0
续保3年及以上,M,3,42,重庆,1,0,0,0
续保3年及以上,M,3,42,重庆,1,0,0,0
续保3年及以上,M,3,42,重庆,1,0,0,0
续保3年及以上,M,3,43,北京,1,0,0,0
续保3年及以上,M,3,43,北京,1,2,1950.75,975.375
续保3年及以上,M,3,43,北京,1,0,0,0
续保3年及以上,M,3,43,北京,1,0,0,0
续保3年及以上,M,3,43,上海,1,0,0,0
续保3年及以上,M,3,43,上海,1,0,0,0
续保3年及以上,M,3,43,上海,1,0,0,0
续保3年及以上,M,3,43,天津,1,2,1360,680
续保3年及以上,M,3,43,天津,1,0,0,0
续保3年及以上,M,3,43,天津,1,1,3147.55,3147.55
续保3年及以上,M,3,43,重庆,1,0,0,0
续保3年及以上,M,3,44,北京,1,0,0,0
续保3年及以上,M,3,44,北京,1,1,1675.35,1675.35
续保3年及以上,M,3,44,北京,1,1,3400,3400
续保3年及以上,M,3,44,上海,1,0,0,0
续保3年及以上,M,3,44,上海,1,1,2380,2380
续保3年及以上,M,3,44,上海,1,1,1870,1870
续保3年及以上,M,3,44,上海,1,0,0,0
续保3年及以上,M,3,44,上海,1,0,0,0
续保3年及以上,M,3,44,上海,1,0,0,0
续保3年及以上,M,3,44,上海,1,0,0,0
续保3年及以上,M,3,44,上海,1,0,0,0
续保3年及以上,M,3,44,天津,1,0,0,0
续保3年及以上,M,3,44,天津,1,1,1576.75,1576.75
续保3年及以上,M,3,44,天津,1,1,467.5,467.5
续保3年及以上,M,3,44,天津,1,0,0,0
续保3年及以上,M,3,44,重庆,1,0,0,0
续保3年及以上,M,3,44,重庆,1,0,0,0
续保3年及以上,M,3,44,重庆,1,0,0,0
续保3年及以上,M,3,44,重庆,1,0,0,0
续保3年及以上,M,3,45,北京,1,0,0,0
续保3年及以上,M,3,45,北京,1,0,0,0
续保3年及以上,M,3,45,北京,1,2,654.5,327.25
续保3年及以上,M,3,45,北京,1,4,2681.75,670.4375
续保3年及以上,M,3,45,上海,1,0,0,0
续保3年及以上,M,3,45,上海,1,1,722.5,722.5
续保3年及以上,M,3,45,上海,1,0,0,0
续保3年及以上,M,3,45,上海,1,0,0,0
续保3年及以上,M,3,45,上海,1,0,0,0
续保3年及以上,M,3,45,上海,1,0,0,0
续保3年及以上,M,3,45,上海,1,0,0,0
续保3年及以上,M,3,45,上海,1,0,0,0
续保3年及以上,M,3,45,上海,1,0,0,0
续保3年及以上,M,3,45,天津,1,0,0,0
续保3年及以上,M,3,45,重庆,1,0,0,0
续保3年及以上,M,3,45,重庆,1,0,0,0
续保3年及以上,M,3,46,北京,1,2,1037,518.5
续保3年及以上,M,3,46,北京,1,1,1105,1105
续保3年及以上,M,3,46,北京,1,0,0,0
续保3年及以上,M,3,46,北京,1,0,0,0
续保3年及以上,M,3,46,北京,1,1,935,935
续保3年及以上,M,3,46,北京,1,1,807.5,807.5
续保3年及以上,M,3,46,北京,1,3,4054.5,1351.5
续保3年及以上,M,3,46,北京,1,0,0,0
续保3年及以上,M,3,46,上海,1,0,0,0
续保3年及以上,M,3,46,上海,1,0,0,0
续保3年及以上,M,3,46,上海,1,0,0,0
续保3年及以上,M,3,46,上海,1,0,0,0
续保3年及以上,M,3,46,上海,1,0,0,0
续保3年及以上,M,3,46,上海,1,0,0,0
续保3年及以上,M,3,46,天津,1,0,0,0
续保3年及以上,M,3,46,天津,1,0,0,0
续保3年及以上,M,3,46,天津,1,3,3969.5,1323.166667
续保3年及以上,M,3,46,天津,1,0,0,0
续保3年及以上,M,3,46,天津,1,0,0,0
续保3年及以上,M,3,46,天津,1,0,0,0
续保3年及以上,M,3,46,天津,1,0,0,0
续保3年及以上,M,3,46,天津,1,1,3060,3060
续保3年及以上,M,3,46,天津,1,0,0,0
续保3年及以上,M,3,46,重庆,1,0,0,0
续保3年及以上,M,3,46,重庆,1,0,0,0
续保3年及以上,M,3,47,北京,1,1,399.5,399.5
续保3年及以上,M,3,47,北京,1,0,0,0
续保3年及以上,M,3,47,北京,1,0,0,0
续保3年及以上,M,3,47,北京,1,0,0,0
续保3年及以上,M,3,47,北京,1,0,0,0
续保3年及以上,M,3,47,北京,1,0,0,0
续保3年及以上,M,3,47,北京,1,0,0,0
续保3年及以上,M,3,47,北京,1,2,2380,1190
续保3年及以上,M,3,47,上海,1,0,0,0
续保3年及以上,M,3,47,上海,1,0,0,0
续保3年及以上,M,3,47,上海,1,0,0,0
续保3年及以上,M,3,47,上海,1,0,0,0
续保3年及以上,M,3,47,上海,1,0,0,0
续保3年及以上,M,3,47,上海,1,0,0,0
续保3年及以上,M,3,47,上海,1,0,0,0
续保3年及以上,M,3,47,上海,1,0,0,0
续保3年及以上,M,3,47,上海,1,0,0,0
续保3年及以上,M,3,47,上海,1,0,0,0
续保3年及以上,M,3,47,上海,1,0,0,0
续保3年及以上,M,3,47,上海,1,0,0,0
续保3年及以上,M,3,47,天津,1,2,1360,680
续保3年及以上,M,3,47,天津,1,0,0,0
续保3年及以上,M,3,47,天津,1,0,0,0
续保3年及以上,M,3,47,天津,1,3,2354.5,784.8333333
续保3年及以上,M,3,47,天津,1,0,0,0
续保3年及以上,M,3,47,天津,1,0,0,0
续保3年及以上,M,3,47,天津,1,2,6430.25,3215.125
续保3年及以上,M,3,47,天津,1,0,0,0
续保3年及以上,M,3,47,重庆,1,0,0,0
续保3年及以上,M,3,47,重庆,1,0,0,0
续保3年及以上,M,3,48,北京,1,0,0,0
续保3年及以上,M,3,48,北京,1,0,0,0
续保3年及以上,M,3,48,北京,1,1,2006,2006
续保3年及以上,M,3,48,北京,1,0,0,0
续保3年及以上,M,3,48,北京,1,0,0,0
续保3年及以上,M,3,48,北京,1,2,2550,1275
续保3年及以上,M,3,48,北京,1,0,0,0
续保3年及以上,M,3,48,北京,1,0,0,0
续保3年及以上,M,3,48,上海,1,0,0,0
续保3年及以上,M,3,48,上海,1,0,0,0
续保3年及以上,M,3,48,上海,1,1,1275,1275
续保3年及以上,M,3,48,上海,1,2,8619,4309.5
续保3年及以上,M,3,48,上海,1,0,0,0
续保3年及以上,M,3,48,上海,1,0,0,0
续保3年及以上,M,3,48,上海,1,0,0,0
续保3年及以上,M,3,48,上海,1,0,0,0
续保3年及以上,M,3,48,上海,1,0,0,0
续保3年及以上,M,3,48,天津,1,0,0,0
续保3年及以上,M,3,48,天津,1,0,0,0
续保3年及以上,M,3,48,天津,1,0,0,0
续保3年及以上,M,3,48,重庆,1,2,1785,892.5
续保3年及以上,M,3,48,重庆,1,1,765,765
续保3年及以上,M,3,49,北京,1,0,0,0
续保3年及以上,M,3,49,北京,1,0,0,0
续保3年及以上,M,3,49,北京,1,2,1606.5,803.25
续保3年及以上,M,3,49,北京,1,1,595,595
续保3年及以上,M,3,49,上海,1,1,3867.5,3867.5
续保3年及以上,M,3,49,上海,1,0,0,0
续保3年及以上,M,3,49,天津,1,1,85,85
续保3年及以上,M,3,50,北京,1,0,0,0
续保3年及以上,M,3,50,北京,1,1,765,765
续保3年及以上,M,3,50,北京,1,0,0,0
续保3年及以上,M,3,50,北京,1,0,0,0
续保3年及以上,M,3,50,上海,1,1,595,595
续保3年及以上,M,3,50,上海,1,0,0,0
续保3年及以上,M,3,50,上海,1,1,1487.5,1487.5
续保3年及以上,M,3,50,上海,1,0,0,0
续保3年及以上,M,3,50,上海,1,0,0,0
续保3年及以上,M,3,50,上海,1,0,0,0
续保3年及以上,M,3,50,天津,1,0,0,0
续保3年及以上,M,3,50,天津,1,0,0,0
续保3年及以上,M,3,50,天津,1,2,6384.78,3192.39
续保3年及以上,M,3,50,天津,1,1,595,595
续保3年及以上,M,3,51,北京,1,1,2185.4,2185.4
续保3年及以上,M,3,51,上海,1,0,0,0
续保3年及以上,M,3,51,上海,1,0,0,0
续保3年及以上,M,3,51,上海,1,0,0,0
续保3年及以上,M,3,51,上海,1,0,0,0
续保3年及以上,M,3,51,天津,1,0,0,0
续保3年及以上,M,3,51,天津,1,0,0,0
续保3年及以上,M,3,51,天津,1,0,0,0
续保3年及以上,M,3,51,天津,1,0,0,0
续保3年及以上,M,3,52,北京,1,1,4401.3,4401.3
续保3年及以上,M,3,52,北京,1,0,0,0
续保3年及以上,M,3,52,北京,1,0,0,0
续保3年及以上,M,3,52,北京,1,0,0,0
续保3年及以上,M,3,52,上海,1,1,297.5,297.5
续保3年及以上,M,3,52,上海,1,0,0,0
续保3年及以上,M,3,52,上海,1,0,0,0
续保3年及以上,M,3,52,上海,1,0,0,0
续保3年及以上,M,3,52,上海,1,0,0,0
续保3年及以上,M,3,52,天津,1,1,425,425
续保3年及以上,M,3,52,天津,1,2,3898.1,1949.05
续保3年及以上,M,3,53,北京,1,1,850,850
续保3年及以上,M,3,53,北京,1,1,425,425
续保3年及以上,M,3,53,北京,1,2,3696.65,1848.325
续保3年及以上,M,3,53,上海,1,0,0,0
续保3年及以上,M,3,53,上海,1,0,0,0
续保3年及以上,M,3,53,上海,1,0,0,0
续保3年及以上,M,3,53,重庆,1,0,0,0
续保3年及以上,M,3,53,重庆,1,1,425,425
续保3年及以上,M,3,54,北京,1,0,0,0
续保3年及以上,M,3,54,上海,1,1,4165,4165
续保3年及以上,M,3,54,上海,1,0,0,0
续保3年及以上,M,3,54,上海,1,0,0,0
续保3年及以上,M,3,54,天津,1,0,0,0
续保3年及以上,M,3,54,天津,1,0,0,0
续保3年及以上,M,3,54,天津,1,0,0,0
续保3年及以上,M,3,55,北京,1,0,0,0
续保3年及以上,M,3,55,上海,1,0,0,0
续保3年及以上,M,3,55,上海,1,0,0,0
续保3年及以上,M,3,55,上海,1,0,0,0
续保3年及以上,M,3,55,上海,1,0,0,0
续保3年及以上,M,3,55,天津,1,0,0,0
续保3年及以上,M,3,55,天津,1,1,833,833
续保3年及以上,M,3,56,北京,1,0,0,0
续保3年及以上,M,3,56,北京,1,0,0,0
续保3年及以上,M,3,56,北京,1,2,5950,2975
续保3年及以上,M,3,56,上海,1,0,0,0
续保3年及以上,M,3,56,上海,1,0,0,0
续保3年及以上,M,3,56,天津,1,0,0,0
续保3年及以上,M,3,56,天津,1,0,0,0
续保3年及以上,M,3,56,天津,1,0,0,0
续保3年及以上,M,3,56,天津,1,1,1674.5,1674.5
续保3年及以上,M,3,56,天津,1,2,1950.75,975.375
续保3年及以上,M,3,57,上海,1,0,0,0
续保3年及以上,M,3,57,天津,1,0,0,0
续保3年及以上,M,3,58,北京,1,1,1020,1020
续保3年及以上,M,3,58,上海,1,0,0,0
续保3年及以上,M,3,58,上海,1,0,0,0
续保3年及以上,M,3,58,上海,1,0,0,0
续保3年及以上,M,3,58,天津,1,2,2390.2,1195.1
续保3年及以上,M,3,58,天津,1,0,0,0
续保3年及以上,M,3,58,天津,1,0,0,0
续保3年及以上,M,3,58,天津,1,1,212.5,212.5
续保3年及以上,M,3,59,上海,1,0,0,0
续保3年及以上,M,3,60,北京,1,0,0,0
续保3年及以上,M,3,60,北京,1,0,0,0
续保3年及以上,M,3,60,上海,1,0,0,0
续保3年及以上,M,3,60,上海,1,2,2337.5,1168.75
续保3年及以上,M,3,60,上海,1,0,0,0
续保3年及以上,M,3,60,天津,1,0,0,0
续保3年及以上,M,3,61,上海,1,0,0,0
